subject,Block,Trial,array.RT,array.ACC,array.RESP,correct,loadLevel,trial_type
1403,28,9,489,1,2,2,1,inco
1403,28,10,514,1,2,2,1,inco
1403,28,11,394,1,0,0,1,comp
1403,28,12,389,1,2,2,1,inco
1403,28,13,480,1,2,2,1,neut
1403,28,14,606,1,2,2,1,neut
1403,28,15,579,1,2,2,1,comp
1403,28,16,409,1,0,0,1,neut
1403,28,17,691,0,2,0,1,inco
1403,28,18,350,1,2,2,1,comp
1403,28,19,333,1,0,0,1,neut
1403,28,20,491,1,2,2,1,inco
1403,28,21,564,1,0,0,1,inco
1403,28,22,533,1,0,0,1,inco
1403,28,23,528,1,0,0,1,comp
1403,28,24,451,1,0,0,1,inco
1403,28,25,508,1,2,2,1,neut
1403,28,26,399,1,0,0,1,comp
1403,28,27,458,1,0,0,1,comp
1403,28,28,457,1,2,2,1,neut
1403,28,29,803,1,2,2,1,neut
1403,28,30,618,1,2,2,1,neut
1403,28,31,494,1,0,0,1,neut
1403,28,32,476,1,0,0,1,neut
1403,28,33,512,1,2,2,1,comp
1403,28,34,391,1,0,0,1,comp
1403,28,35,461,1,0,0,1,neut
1403,28,36,461,1,2,2,1,neut
1403,28,37,406,1,2,2,1,inco
1403,28,38,451,1,2,2,1,comp
1403,28,39,499,1,2,2,1,neut
1403,28,40,470,1,0,0,1,inco
1403,28,41,408,1,0,0,1,comp
1403,28,42,385,1,0,0,1,neut
1403,28,43,404,1,0,0,1,comp
1403,28,44,455,1,2,2,1,inco
1403,28,45,387,1,2,2,1,comp
1403,28,46,409,1,2,2,1,neut
1403,28,47,369,1,2,2,1,neut
1403,28,48,366,1,0,0,1,inco
1403,28,49,434,0,0,2,1,comp
1403,28,50,385,1,0,0,1,comp
1403,28,51,421,1,0,0,1,inco
1403,28,52,397,1,2,2,1,comp
1403,28,53,675,1,2,2,1,comp
1403,28,54,575,1,0,0,1,comp
1403,28,55,488,1,2,2,1,neut
1403,28,56,461,1,0,0,1,neut
1403,28,57,488,1,0,0,1,neut
1403,28,58,531,1,2,2,1,inco
1403,28,59,528,1,0,0,1,comp
1403,28,60,750,1,0,0,1,neut
1403,28,61,437,1,0,0,1,inco
1403,28,62,507,1,0,0,1,comp
1403,28,63,479,1,2,2,1,inco
1403,28,64,525,1,0,0,1,neut
1403,28,65,641,1,0,0,1,neut
1403,28,66,471,1,2,2,1,inco
1403,28,67,632,1,2,2,1,comp
1403,28,68,559,1,0,0,1,inco
1403,28,69,580,1,2,2,1,comp
1403,28,70,705,1,0,0,1,neut
1403,28,71,549,1,0,0,1,inco
1403,28,72,477,1,2,2,1,comp
1405,6,1,959,1,2,2,0,neut
1405,6,2,552,1,2,2,0,comp
1405,6,3,621,1,2,2,0,inco
1405,6,4,1013,1,0,0,0,inco
1405,6,5,674,1,2,2,0,neut
1405,6,6,397,1,2,2,0,inco
1405,6,7,442,1,0,0,0,neut
1405,6,8,321,1,0,0,0,comp
1405,6,9,477,1,0,0,0,inco
1405,6,10,412,1,2,2,0,comp
1405,6,11,814,1,0,0,0,neut
1405,6,12,539,1,0,0,0,comp
1405,6,13,500,1,2,2,0,comp
1405,6,14,594,1,0,0,0,inco
1405,6,15,541,1,0,0,0,inco
1405,6,16,610,1,0,0,0,neut
1405,6,17,535,1,2,2,0,comp
1405,6,18,721,1,2,2,0,inco
1405,6,19,603,1,0,0,0,neut
1405,6,20,1029,1,2,2,0,neut
1405,6,21,534,1,0,0,0,comp
1405,6,22,531,1,2,2,0,inco
1405,6,23,549,1,2,2,0,comp
1405,6,24,889,1,0,0,0,comp
1405,6,25,587,1,2,2,0,comp
1405,6,26,476,1,0,0,0,neut
1405,6,27,519,1,2,2,0,inco
1405,6,28,798,1,2,2,0,inco
1405,6,29,608,1,0,0,0,neut
1405,6,30,1023,1,0,0,0,comp
1405,6,31,519,1,2,2,0,neut
1405,6,32,605,1,0,0,0,inco
1405,6,33,499,1,0,0,0,inco
1405,6,34,616,1,2,2,0,comp
1405,6,35,1340,1,2,2,0,inco
1405,6,36,488,1,0,0,0,comp
1405,6,37,991,1,0,0,0,inco
1405,6,38,636,1,2,2,0,neut
1405,6,39,876,1,2,2,0,comp
1405,6,40,480,1,2,2,0,neut
1405,6,41,661,1,2,2,0,comp
1405,6,42,0,0, ,2,0,neut
1405,6,43,564,1,0,0,0,comp
1405,6,44,583,1,0,0,0,neut
1405,6,45,960,1,2,2,0,neut
1405,6,46,511,1,0,0,0,inco
1405,6,47,579,1,2,2,0,comp
1405,6,48,498,1,0,0,0,comp
1405,6,49,796,1,0,0,0,comp
1405,6,50,506,1,0,0,0,neut
1405,6,51,670,1,2,2,0,neut
1405,6,52,866,1,0,0,0,neut
1405,6,53,496,1,2,2,0,comp
1405,6,54,486,1,0,0,0,inco
1405,6,55,538,1,0,0,0,comp
1405,6,56,672,1,0,0,0,neut
1405,6,57,1129,1,0,0,0,neut
1405,6,58,388,1,2,2,0,neut
1405,6,59,952,1,0,0,0,inco
1405,6,60,1013,1,0,0,0,comp
1405,6,61,547,1,2,2,0,inco
1405,6,62,690,1,2,2,0,inco
1405,6,63,726,1,2,2,0,neut
1405,6,64,706,1,2,2,0,comp
1405,6,65,890,1,2,2,0,neut
1405,6,66,426,1,0,0,0,inco
1405,6,67,446,1,2,2,0,inco
1405,6,68,564,1,0,0,0,neut
1405,6,69,351,1,2,2,0,inco
1405,6,70,461,1,0,0,0,comp
1405,6,71,385,1,2,2,0,inco
1405,6,72,1031,1,0,0,0,inco
1405,8,1,0,0, ,0,1,inco
1405,8,2,495,1,0,0,1,comp
1405,8,3,466,1,2,2,1,neut
1405,8,4,615,1,2,2,1,neut
1405,8,5,509,1,2,2,1,inco
1405,8,6,547,1,2,2,1,inco
1405,8,7,436,1,0,0,1,comp
1405,8,8,505,1,0,0,1,neut
1405,8,9,519,1,0,0,1,inco
1405,8,10,525,1,2,2,1,neut
1405,8,11,466,1,2,2,1,neut
1405,8,12,422,1,0,0,1,inco
1405,8,13,546,1,2,2,1,neut
1405,8,14,1046,1,2,2,1,comp
1405,8,15,480,1,0,0,1,neut
1405,8,16,459,1,2,2,1,neut
1405,8,17,1393,1,2,2,1,inco
1405,8,18,533,1,0,0,1,neut
1405,8,19,774,1,0,0,1,neut
1405,8,20,790,1,0,0,1,inco
1405,8,21,476,1,2,2,1,comp
1405,8,22,678,1,2,2,1,comp
1405,8,23,720,1,2,2,1,comp
1405,8,24,506,1,2,2,1,comp
1405,8,25,492,1,0,0,1,inco
1405,8,26,750,1,2,2,1,neut
1405,8,27,587,1,2,2,1,comp
1405,8,28,530,1,2,2,1,inco
1405,8,29,607,1,0,0,1,inco
1405,8,30,467,1,0,0,1,comp
1405,8,31,751,1,2,2,1,inco
1405,8,32,402,1,2,2,1,inco
1405,8,33,585,1,0,0,1,comp
1405,8,34,558,1,0,0,1,comp
1405,8,35,729,1,2,2,1,inco
1405,8,36,569,1,2,2,1,inco
1405,8,37,1237,1,0,0,1,neut
1405,8,38,448,1,0,0,1,neut
1405,8,39,437,1,0,0,1,neut
1405,8,40,624,1,0,0,1,neut
1405,8,41,478,1,0,0,1,comp
1405,8,42,362,1,2,2,1,neut
1405,8,43,627,1,0,0,1,inco
1405,8,44,587,1,2,2,1,inco
1405,8,45,695,1,0,0,1,inco
1405,8,46,449,1,2,2,1,comp
1405,8,47,710,1,0,0,1,neut
1405,8,48,440,1,2,2,1,inco
1405,8,49,554,1,2,2,1,comp
1405,8,50,430,1,2,2,1,comp
1405,8,51,0,0, ,0,1,inco
1405,8,52,395,1,2,2,1,neut
1405,8,53,600,1,0,0,1,neut
1405,8,54,646,0,2,0,1,inco
1405,8,55,932,1,0,0,1,comp
1405,8,56,537,1,0,0,1,neut
1405,8,57,417,1,2,2,1,comp
1405,8,58,469,1,0,0,1,comp
1405,8,59,506,1,2,2,1,neut
1405,8,60,459,1,0,0,1,comp
1405,8,61,985,0,2,0,1,comp
1405,8,62,446,1,2,2,1,inco
1405,8,63,591,1,0,0,1,comp
1405,8,64,797,1,0,0,1,inco
1405,8,65,713,1,0,0,1,inco
1405,8,66,525,1,0,0,1,comp
1405,8,67,429,1,2,2,1,comp
1405,8,68,510,0,0,2,1,neut
1405,8,69,652,0,0,2,1,neut
1405,8,70,517,1,2,2,1,comp
1405,8,71,628,1,0,0,1,neut
1405,8,72,497,1,2,2,1,inco
1405,10,1,0,0, ,0,0,comp
1405,10,2,751,1,0,0,0,neut
1405,10,3,558,1,2,2,0,comp
1405,10,4,520,1,2,2,0,neut
1405,10,5,422,1,2,2,0,comp
1405,10,6,699,1,0,0,0,comp
1405,10,7,606,1,0,0,0,inco
1405,10,8,604,1,2,2,0,inco
1405,10,9,592,1,2,2,0,comp
1405,10,10,565,1,0,0,0,comp
1405,10,11,947,1,2,2,0,inco
1405,10,12,483,1,2,2,0,comp
1405,10,13,622,1,0,0,0,neut
1405,10,14,711,1,2,2,0,comp
1405,10,15,0,0, ,2,0,neut
1405,10,16,432,1,2,2,0,neut
1405,10,17,540,1,0,0,0,comp
1405,10,18,561,1,0,0,0,comp
1405,10,19,496,1,2,2,0,inco
1405,10,20,1065,1,0,0,0,inco
1405,10,21,1028,0,2,0,0,neut
1405,10,22,607,1,0,0,0,neut
1405,10,23,0,0, ,0,0,inco
1405,10,24,598,1,2,2,0,inco
1405,10,25,622,1,2,2,0,neut
1405,10,26,676,1,0,0,0,comp
1405,10,27,831,1,0,0,0,inco
1405,10,28,0,0, ,2,0,comp
1405,10,29,531,1,2,2,0,comp
1405,10,30,433,1,2,2,0,comp
1405,10,31,560,1,0,0,0,comp
1405,10,32,632,1,0,0,0,neut
1405,10,33,0,0, ,0,0,inco
1405,10,34,1107,1,2,2,0,comp
1405,10,35,779,1,2,2,0,inco
1405,10,36,665,1,0,0,0,inco
1405,10,37,1495,1,0,0,0,neut
1405,10,38,649,1,0,0,0,neut
1405,10,39,652,1,0,0,0,inco
1405,10,40,809,1,2,2,0,neut
1405,10,41,534,1,2,2,0,inco
1405,10,42,0,0, ,0,0,neut
1405,10,43,0,0, ,2,0,comp
1405,10,44,923,1,2,2,0,inco
1405,10,45,601,1,0,0,0,comp
1405,10,46,867,1,2,2,0,neut
1405,10,47,1302,1,2,2,0,neut
1405,10,48,958,0,0,2,0,inco
1405,10,49,957,1,0,0,0,inco
1405,10,50,517,1,0,0,0,neut
1405,10,51,617,1,2,2,0,inco
1405,10,52,943,1,2,2,0,neut
1405,10,53,857,1,2,2,0,inco
1405,10,54,477,1,0,0,0,neut
1405,10,55,442,1,0,0,0,inco
1405,10,56,464,1,2,2,0,neut
1405,10,57,1213,1,2,2,0,neut
1405,10,58,550,1,0,0,0,comp
1405,10,59,1332,1,2,2,0,inco
1405,10,60,558,1,0,0,0,inco
1405,10,61,0,0, ,0,0,neut
1405,10,62,639,1,0,0,0,comp
1405,10,63,538,1,2,2,0,neut
1405,10,64,696,1,0,0,0,inco
1405,10,65,991,1,2,2,0,inco
1405,10,66,1310,1,0,0,0,inco
1405,10,67,648,1,2,2,0,comp
1405,10,68,603,1,2,2,0,neut
1405,10,69,394,1,2,2,0,comp
1405,10,70,613,1,0,0,0,comp
1405,10,71,514,1,0,0,0,comp
1405,10,72,534,1,0,0,0,neut
1405,12,1,746,0,2,0,1,inco
1405,12,2,540,1,0,0,1,comp
1405,12,3,395,1,0,0,1,comp
1405,12,4,470,1,2,2,1,neut
1405,12,5,442,1,2,2,1,inco
1405,12,6,442,1,2,2,1,neut
1405,12,7,401,1,2,2,1,neut
1405,12,8,395,1,2,2,1,neut
1405,12,9,475,1,0,0,1,inco
1405,12,10,511,1,0,0,1,comp
1405,12,11,608,1,2,2,1,inco
1405,12,12,474,1,2,2,1,comp
1405,12,13,468,1,0,0,1,neut
1405,12,14,588,1,0,0,1,comp
1405,12,15,0,0, ,0,1,comp
1405,12,16,556,1,0,0,1,comp
1405,12,17,761,1,0,0,1,inco
1405,12,18,475,1,2,2,1,comp
1405,12,19,1171,1,0,0,1,neut
1405,12,20,566,1,2,2,1,comp
1405,12,21,629,1,2,2,1,neut
1405,12,22,398,1,0,0,1,inco
1405,12,23,470,1,0,0,1,neut
1405,12,24,461,1,2,2,1,neut
1405,12,25,715,0,0,2,1,inco
1405,12,26,626,1,0,0,1,comp
1405,12,27,551,1,2,2,1,inco
1405,12,28,773,1,2,2,1,comp
1405,12,29,743,1,0,0,1,inco
1405,12,30,935,0,0,2,1,inco
1405,12,31,580,1,2,2,1,comp
1405,12,32,614,1,2,2,1,comp
1405,12,33,487,1,0,0,1,neut
1405,12,34,943,1,0,0,1,inco
1405,12,35,635,0,2,0,1,inco
1405,12,36,601,1,0,0,1,inco
1405,12,37,575,1,0,0,1,neut
1405,12,38,529,1,0,0,1,neut
1405,12,39,499,1,2,2,1,inco
1405,12,40,497,1,2,2,1,neut
1405,12,41,498,1,0,0,1,neut
1405,12,42,541,1,0,0,1,inco
1405,12,43,639,1,0,0,1,neut
1405,12,44,429,1,2,2,1,comp
1405,12,45,581,1,0,0,1,neut
1405,12,46,508,1,2,2,1,comp
1405,12,47,606,1,0,0,1,neut
1405,12,48,556,1,0,0,1,comp
1405,12,49,549,1,2,2,1,neut
1405,12,50,605,1,0,0,1,comp
1405,12,51,1327,1,2,2,1,inco
1405,12,52,715,1,0,0,1,comp
1405,12,53,740,1,2,2,1,inco
1405,12,54,0,0, ,0,1,inco
1405,12,55,430,1,2,2,1,comp
1405,12,56,529,1,2,2,1,neut
1405,12,57,755,1,0,0,1,inco
1405,12,58,695,1,0,0,1,comp
1405,12,59,546,0,0,2,1,comp
1405,12,60,567,1,0,0,1,comp
1405,12,61,543,1,0,0,1,neut
1405,12,62,0,0, ,0,1,neut
1405,12,63,668,1,2,2,1,inco
1405,12,64,520,1,2,2,1,neut
1405,12,65,966,1,0,0,1,inco
1405,12,66,519,1,2,2,1,neut
1405,12,67,519,1,2,2,1,inco
1405,12,68,571,1,2,2,1,neut
1405,12,69,0,0, ,2,1,comp
1405,12,70,508,1,2,2,1,inco
1405,12,71,0,0, ,2,1,comp
1405,12,72,1147,1,2,2,1,inco
1405,14,1,612,0,2,0,0,comp
1405,14,2,488,1,0,0,0,neut
1405,14,3,645,1,0,0,0,inco
1405,14,4,0,0, ,0,0,neut
1405,14,5,0,0, ,0,0,comp
1405,14,6,614,1,2,2,0,neut
1405,14,7,1062,1,0,0,0,neut
1405,14,8,437,1,0,0,0,inco
1405,14,9,1041,1,2,2,0,comp
1405,14,10,564,1,0,0,0,neut
1405,14,11,397,1,0,0,0,comp
1405,14,12,442,1,0,0,0,inco
1405,14,13,617,1,0,0,0,inco
1405,14,14,422,1,2,2,0,comp
1405,14,15,724,1,0,0,0,inco
1405,14,16,0,0, ,0,0,inco
1405,14,17,336,1,2,2,0,neut
1405,14,18,902,1,0,0,0,inco
1405,14,19,0,0, ,2,0,neut
1405,14,20,558,1,2,2,0,inco
1405,14,21,0,0, ,2,0,inco
1405,14,22,952,1,0,0,0,neut
1405,14,23,0,0, ,2,0,comp
1405,14,24,646,1,2,2,0,comp
1405,14,25,0,0, ,2,0,inco
1405,14,26,1469,1,2,2,0,neut
1405,14,27,700,1,0,0,0,neut
1405,14,28,640,0,2,0,0,inco
1405,14,29,700,1,0,0,0,neut
1405,14,30,0,0, ,2,0,comp
1405,14,31,774,1,2,2,0,inco
1405,14,32,507,1,0,0,0,neut
1405,14,33,453,1,2,2,0,neut
1405,14,34,424,1,2,2,0,neut
1405,14,35,477,1,0,0,0,comp
1405,14,36,483,1,2,2,0,inco
1405,14,37,634,1,2,2,0,neut
1405,14,38,496,1,0,0,0,inco
1405,14,39,607,1,0,0,0,comp
1405,14,40,830,0,2,0,0,neut
1405,14,41,1092,1,0,0,0,neut
1405,14,42,578,1,0,0,0,comp
1405,14,43,621,0,0,2,0,inco
1405,14,44,581,1,2,2,0,inco
1405,14,45,459,1,2,2,0,neut
1405,14,46,490,1,0,0,0,comp
1405,14,47,624,1,2,2,0,neut
1405,14,48,522,0,0,2,0,inco
1405,14,49,502,1,2,2,0,inco
1405,14,50,488,0,2,0,0,inco
1405,14,51,527,1,2,2,0,comp
1405,14,52,922,1,2,2,0,comp
1405,14,53,517,0,2,0,0,comp
1405,14,54,640,1,0,0,0,comp
1405,14,55,0,0, ,0,0,comp
1405,14,56,1288,1,0,0,0,neut
1405,14,57,728,1,0,0,0,neut
1405,14,58,0,0, ,2,0,comp
1405,14,59,535,1,0,0,0,inco
1405,14,60,0,0, ,2,0,comp
1405,14,61,0,0, ,2,0,inco
1405,14,62,645,1,2,2,0,neut
1405,14,63,599,1,2,2,0,comp
1405,14,64,524,1,2,2,0,comp
1405,14,65,0,0, ,2,0,inco
1405,14,66,0,0, ,0,0,comp
1405,14,67,1259,1,2,2,0,neut
1405,14,68,493,1,2,2,0,neut
1405,14,69,532,1,0,0,0,comp
1405,14,70,532,1,0,0,0,inco
1405,14,71,543,1,2,2,0,inco
1405,14,72,0,0, ,2,0,comp
1405,16,1,800,0,0,2,1,comp
1405,16,2,707,1,0,0,1,inco
1405,16,3,415,1,0,0,1,comp
1405,16,4,423,1,0,0,1,neut
1405,16,5,398,1,0,0,1,neut
1405,16,6,396,1,2,2,1,neut
1405,16,7,519,1,0,0,1,neut
1405,16,8,402,1,0,0,1,comp
1405,16,9,446,1,2,2,1,neut
1405,16,10,388,1,0,0,1,neut
1405,16,11,400,1,0,0,1,neut
1405,16,12,472,1,2,2,1,neut
1405,16,13,663,1,2,2,1,inco
1405,16,14,669,1,2,2,1,comp
1405,16,15,530,0,2,0,1,comp
1405,16,16,318,1,0,0,1,comp
1405,16,17,705,1,0,0,1,inco
1405,16,18,512,1,2,2,1,inco
1405,16,19,571,1,0,0,1,inco
1405,16,20,447,1,0,0,1,inco
1405,16,21,541,1,2,2,1,comp
1405,16,22,1019,1,2,2,1,inco
1405,16,23,467,1,0,0,1,inco
1405,16,24,787,1,2,2,1,comp
1405,16,25,627,1,2,2,1,neut
1405,16,26,527,1,0,0,1,inco
1405,16,27,583,1,2,2,1,comp
1405,16,28,620,1,2,2,1,inco
1405,16,29,633,1,2,2,1,neut
1405,16,30,499,1,0,0,1,inco
1405,16,31,617,1,2,2,1,comp
1405,16,32,612,1,2,2,1,neut
1405,16,33,654,1,2,2,1,neut
1405,16,34,523,1,2,2,1,comp
1405,16,35,480,1,2,2,1,inco
1405,16,36,654,1,0,0,1,comp
1405,16,37,476,1,0,0,1,neut
1405,16,38,589,1,0,0,1,comp
1405,16,39,407,1,0,0,1,neut
1405,16,40,413,1,0,0,1,neut
1405,16,41,404,0,0,2,1,comp
1405,16,42,457,0,0,2,1,neut
1405,16,43,468,1,2,2,1,inco
1405,16,44,435,1,2,2,1,inco
1405,16,45,702,0,2,0,1,comp
1405,16,46,514,1,0,0,1,neut
1405,16,47,351,1,0,0,1,comp
1405,16,48,486,1,2,2,1,inco
1405,16,49,733,1,2,2,1,inco
1405,16,50,517,1,0,0,1,neut
1405,16,51,824,1,0,0,1,inco
1405,16,52,446,0,2,0,1,inco
1405,16,53,646,1,0,0,1,inco
1405,16,54,567,1,2,2,1,comp
1405,16,55,1003,1,0,0,1,comp
1405,16,56,699,1,0,0,1,neut
1405,16,57,495,1,2,2,1,neut
1405,16,58,683,1,0,0,1,inco
1405,16,59,0,0, ,0,1,comp
1405,16,60,713,1,2,2,1,comp
1405,16,61,472,1,0,0,1,neut
1405,16,62,828,1,2,2,1,comp
1405,16,63,597,1,2,2,1,neut
1405,16,64,1146,1,0,0,1,comp
1405,16,65,460,1,2,2,1,neut
1405,16,66,453,1,2,2,1,neut
1405,16,67,498,1,0,0,1,comp
1405,16,68,561,1,2,2,1,inco
1405,16,69,730,1,0,0,1,inco
1405,16,70,466,1,2,2,1,inco
1405,16,71,470,1,2,2,1,inco
1405,16,72,434,1,2,2,1,comp
1405,18,1,979,1,2,2,0,comp
1405,18,2,483,1,0,0,0,neut
1405,18,3,517,1,0,0,0,inco
1405,18,4,448,1,0,0,0,comp
1405,18,5,398,1,2,2,0,comp
1405,18,6,872,1,2,2,0,comp
1405,18,7,620,0,0,2,0,neut
1405,18,8,931,1,0,0,0,inco
1405,18,9,520,1,2,2,0,inco
1405,18,10,551,1,0,0,0,comp
1405,18,11,519,1,0,0,0,comp
1405,18,12,0,0, ,2,0,comp
1405,18,13,838,1,0,0,0,neut
1405,18,14,614,1,2,2,0,inco
1405,18,15,665,1,0,0,0,inco
1405,18,16,546,1,0,0,0,neut
1405,18,17,596,1,2,2,0,neut
1405,18,18,666,1,0,0,0,inco
1405,18,19,522,1,2,2,0,neut
1405,18,20,799,0,0,2,0,neut
1405,18,21,0,0, ,2,0,comp
1405,18,22,824,1,0,0,0,comp
1405,18,23,809,1,2,2,0,inco
1405,18,24,603,1,0,0,0,neut
1405,18,25,952,1,0,0,0,inco
1405,18,26,592,1,2,2,0,comp
1405,18,27,432,1,0,0,0,comp
1405,18,28,536,0,2,0,0,neut
1405,18,29,562,1,0,0,0,inco
1405,18,30,723,1,2,2,0,inco
1405,18,31,716,1,2,2,0,neut
1405,18,32,606,1,0,0,0,comp
1405,18,33,539,1,2,2,0,neut
1405,18,34,514,1,2,2,0,neut
1405,18,35,510,1,2,2,0,comp
1405,18,36,568,1,2,2,0,neut
1405,18,37,495,1,0,0,0,comp
1405,18,38,628,1,0,0,0,neut
1405,18,39,626,1,2,2,0,inco
1405,18,40,552,1,2,2,0,comp
1405,18,41,541,1,0,0,0,neut
1405,18,42,641,1,0,0,0,inco
1405,18,43,542,1,2,2,0,comp
1405,18,44,553,1,0,0,0,neut
1405,18,45,534,1,2,2,0,neut
1405,18,46,1014,1,0,0,0,inco
1405,18,47,1437,1,2,2,0,comp
1405,18,48,537,1,2,2,0,neut
1405,18,49,764,1,2,2,0,comp
1405,18,50,508,1,0,0,0,inco
1405,18,51,1091,1,2,2,0,inco
1405,18,52,496,1,0,0,0,neut
1405,18,53,684,1,2,2,0,inco
1405,18,54,577,1,2,2,0,comp
1405,18,55,743,1,0,0,0,comp
1405,18,56,906,1,0,0,0,inco
1405,18,57,558,1,2,2,0,neut
1405,18,58,1017,0,0,2,0,inco
1405,18,59,514,1,2,2,0,inco
1405,18,60,599,1,2,2,0,inco
1405,18,61,444,1,0,0,0,neut
1405,18,62,618,1,2,2,0,inco
1405,18,63,606,1,0,0,0,comp
1405,18,64,770,1,2,2,0,neut
1405,18,65,561,1,0,0,0,inco
1405,18,66,0,0, ,0,0,inco
1405,18,67,663,1,0,0,0,neut
1405,18,68,499,1,0,0,0,comp
1405,18,69,479,1,0,0,0,comp
1405,18,70,539,1,2,2,0,inco
1405,18,71,1050,1,0,0,0,neut
1405,18,72,867,1,0,0,0,comp
1405,20,1,621,1,0,0,1,comp
1405,20,2,464,1,0,0,1,inco
1405,20,3,497,1,2,2,1,inco
1405,20,4,564,1,2,2,1,comp
1405,20,5,538,1,0,0,1,neut
1405,20,6,558,0,0,2,1,comp
1405,20,7,553,1,2,2,1,neut
1405,20,8,503,1,0,0,1,inco
1405,20,9,569,1,2,2,1,inco
1405,20,10,745,1,0,0,1,neut
1405,20,11,612,1,0,0,1,neut
1405,20,12,531,1,2,2,1,comp
1405,20,13,645,1,0,0,1,inco
1405,20,14,509,1,0,0,1,inco
1405,20,15,610,1,0,0,1,comp
1405,20,16,644,0,0,2,1,inco
1405,20,17,533,1,0,0,1,inco
1405,20,18,386,1,2,2,1,inco
1405,20,19,451,1,2,2,1,neut
1405,20,20,605,1,2,2,1,neut
1405,20,21,575,1,2,2,1,neut
1405,20,22,841,1,2,2,1,comp
1405,20,23,529,1,0,0,1,neut
1405,20,24,564,1,0,0,1,comp
1405,20,25,398,1,2,2,1,comp
1405,20,26,505,1,0,0,1,comp
1405,20,27,491,0,0,2,1,neut
1405,20,28,411,1,0,0,1,comp
1405,20,29,724,1,0,0,1,neut
1405,20,30,498,1,0,0,1,comp
1405,20,31,525,1,0,0,1,inco
1405,20,32,466,1,2,2,1,neut
1405,20,33,579,0,0,2,1,neut
1405,20,34,846,1,0,0,1,comp
1405,20,35,1047,1,2,2,1,neut
1405,20,36,1038,1,2,2,1,neut
1405,20,37,534,1,2,2,1,inco
1405,20,38,463,1,0,0,1,comp
1405,20,39,933,1,0,0,1,neut
1405,20,40,522,1,0,0,1,inco
1405,20,41,578,1,0,0,1,comp
1405,20,42,857,1,2,2,1,neut
1405,20,43,614,1,2,2,1,inco
1405,20,44,606,1,2,2,1,comp
1405,20,45,632,1,2,2,1,neut
1405,20,46,485,1,2,2,1,comp
1405,20,47,619,0,0,2,1,inco
1405,20,48,362,1,0,0,1,neut
1405,20,49,622,1,0,0,1,comp
1405,20,50,493,1,2,2,1,inco
1405,20,51,633,0,2,0,1,neut
1405,20,52,468,1,2,2,1,neut
1405,20,53,656,1,2,2,1,inco
1405,20,54,1090,1,0,0,1,inco
1405,20,55,570,1,2,2,1,comp
1405,20,56,619,1,0,0,1,inco
1405,20,57,755,1,2,2,1,comp
1405,20,58,450,1,0,0,1,neut
1405,20,59,671,1,0,0,1,neut
1405,20,60,508,1,0,0,1,neut
1405,20,61,479,1,0,0,1,comp
1405,20,62,469,1,2,2,1,inco
1405,20,63,613,1,0,0,1,inco
1405,20,64,596,1,2,2,1,comp
1405,20,65,743,0,0,2,1,inco
1405,20,66,584,1,0,0,1,comp
1405,20,67,599,0,2,0,1,inco
1405,20,68,536,1,2,2,1,comp
1405,20,69,774,1,0,0,1,neut
1405,20,70,705,0,0,2,1,inco
1405,20,71,501,1,0,0,1,inco
1405,20,72,571,1,2,2,1,comp
1405,22,1,873,1,2,2,0,inco
1405,22,2,574,1,2,2,0,inco
1405,22,3,526,1,0,0,0,comp
1405,22,4,678,1,0,0,0,comp
1405,22,5,540,1,0,0,0,inco
1405,22,6,543,1,0,0,0,neut
1405,22,7,577,1,0,0,0,neut
1405,22,8,456,1,0,0,0,comp
1405,22,9,631,1,2,2,0,comp
1405,22,10,1239,1,2,2,0,comp
1405,22,11,592,1,2,2,0,inco
1405,22,12,524,1,0,0,0,inco
1405,22,13,974,1,0,0,0,inco
1405,22,14,554,1,2,2,0,comp
1405,22,15,728,1,2,2,0,inco
1405,22,16,1097,1,0,0,0,inco
1405,22,17,564,1,0,0,0,neut
1405,22,18,591,1,2,2,0,inco
1405,22,19,485,1,0,0,0,comp
1405,22,20,706,1,0,0,0,inco
1405,22,21,685,1,0,0,0,inco
1405,22,22,1130,1,2,2,0,neut
1405,22,23,542,1,0,0,0,comp
1405,22,24,0,0, ,2,0,inco
1405,22,25,0,0, ,2,0,comp
1405,22,26,512,1,0,0,0,neut
1405,22,27,897,1,0,0,0,inco
1405,22,28,517,1,0,0,0,comp
1405,22,29,0,0, ,0,0,comp
1405,22,30,866,1,2,2,0,neut
1405,22,31,624,1,2,2,0,comp
1405,22,32,607,1,0,0,0,neut
1405,22,33,760,1,0,0,0,neut
1405,22,34,0,0, ,2,0,neut
1405,22,35,0,0, ,0,0,comp
1405,22,36,757,1,2,2,0,neut
1405,22,37,0,0, ,0,0,comp
1405,22,38,728,1,2,2,0,inco
1405,22,39,568,1,0,0,0,comp
1405,22,40,676,1,0,0,0,neut
1405,22,41,900,1,2,2,0,neut
1405,22,42,576,1,2,2,0,inco
1405,22,43,517,1,0,0,0,inco
1405,22,44,883,1,0,0,0,neut
1405,22,45,1074,1,0,0,0,inco
1405,22,46,677,1,2,2,0,neut
1405,22,47,860,1,2,2,0,neut
1405,22,48,558,1,0,0,0,comp
1405,22,49,1012,1,0,0,0,neut
1405,22,50,637,1,2,2,0,inco
1405,22,51,0,0, ,2,0,neut
1405,22,52,607,1,2,2,0,inco
1405,22,53,460,1,0,0,0,neut
1405,22,54,739,1,2,2,0,neut
1405,22,55,1027,1,0,0,0,neut
